***** Begin #0-0 *****
Compiling model...
'compile' took 0.000353 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
15400     [7.60e-03, 8.44e-03, 1.27e-05]    [1.06e-02, 8.44e-03, 1.27e-05]    []  
15500     [7.32e-03, 8.37e-03, 9.59e-06]    [9.77e-03, 8.37e-03, 9.59e-06]    []  
15600     [7.37e-03, 8.25e-03, 1.16e-05]    [9.73e-03, 8.25e-03, 1.16e-05]    []  
15700     [7.54e-03, 8.18e-03, 1.28e-05]    [9.93e-03, 8.18e-03, 1.28e-05]    []  
15800     [7.46e-03, 8.18e-03, 1.30e-05]    [9.78e-03, 8.18e-03, 1.30e-05]    []  
15900     [9.69e-03, 7.98e-03, 2.93e-05]    [1.28e-02, 7.98e-03, 2.93e-05]    []  
16000     [7.60e-03, 7.92e-03, 1.31e-05]    [9.91e-03, 7.92e-03, 1.31e-05]    []  
Validation: epoch 16000 MSE 0.00515 MAE 0.03793 MXE 0.35648 L1RE 0.07193 L2RE 0.11791 CRMSE 0.00233 FRMSE (0.03685, 0.00013, 0.00479)
16100     [7.40e-03, 7.95e-03, 8.07e-06]    [9.68e-03, 7.95e-03, 8.07e-06]    []  
16200     [7.60e-03, 7.78e-03, 1.15e-05]    [9.87e-03, 7.78e-03, 1.15e-05]    []  
16300     [7.76e-03, 7.88e-03, 1.14e-05]    [1.02e-02, 7.88e-03, 1.14e-05]    []  
16400     [7.94e-03, 8.05e-03, 1.31e-05]    [1.02e-02, 8.05e-03, 1.31e-05]    []  
16500     [7.80e-03, 7.77e-03, 8.07e-06]    [1.04e-02, 7.77e-03, 8.07e-06]    []  
16600     [7.54e-03, 7.65e-03, 9.07e-06]    [9.87e-03, 7.65e-03, 9.07e-06]    []  
16700     [7.49e-03, 7.65e-03, 8.95e-06]    [9.79e-03, 7.65e-03, 8.95e-06]    []  
16800     [7.71e-03, 7.63e-03, 1.16e-05]    [1.03e-02, 7.63e-03, 1.16e-05]    []  
16900     [7.61e-03, 7.72e-03, 1.34e-05]    [1.01e-02, 7.72e-03, 1.34e-05]    []  
17000     [7.86e-03, 7.63e-03, 1.60e-05]    [1.03e-02, 7.63e-03, 1.60e-05]    []  
